Elmntkey,Study_Area,Area_ID,Day_of_Week,Time,Parking_Spaces,Total_Vehicle_Count
8389,Denny Triangle,10,5,0.58,12,13
8614,Denny Triangle,10,5,0.17,11,12
34489,Denny Triangle,10,5,0.92,22,20
8398,Denny Triangle,10,5,0.67,15,12
77126,Denny Triangle,10,5,0.5,30,12
80894,Denny Triangle,10,5,0.08,12,8
8389,Denny Triangle,10,3,0.08,12,10
79365,Denny Triangle,10,5,0.83,15,12
34489,Denny Triangle,10,5,0.58,22,0
75785,Denny Triangle,10,5,0.17,21,19
13097,Denny Triangle,10,3,0.42,12,12
13097,Denny Triangle,10,3,0.17,12,11
8614,Denny Triangle,10,3,0.17,11,11
13097,Denny Triangle,10,4,0.67,24,19
36141,Denny Triangle,10,5,0.08,16,16
36141,Denny Triangle,10,5,1,16,12
8394,Denny Triangle,10,5,0.92,16,14
77129,Denny Triangle,10,5,0.67,24,4
8617,Denny Triangle,10,5,0.08,12,14
7998,Denny Triangle,10,5,0,15,9
58226,Denny Triangle,10,5,1.08,22,16
31062,Denny Triangle,10,5,1,17,7
8397,Denny Triangle,10,5,0.92,24,17
8249,Denny Triangle,10,5,0.83,21,23
34489,Denny Triangle,10,5,0.75,22,0
35729,Denny Triangle,10,5,0.67,18,20
81685,Denny Triangle,10,5,0.58,15,15
77129,Denny Triangle,10,5,0.92,24,18
31058,Denny Triangle,10,5,0.58,21,18
75786,Denny Triangle,10,5,0.25,18,12
35525,Denny Triangle,10,5,0.08,12,6
34490,Denny Triangle,10,3,0.17,15,14
76994,Denny Triangle,10,3,0,12,5
35730,Denny Triangle,10,4,0.75,12,12
33993,Denny Triangle,10,5,0.5,21,18
13101,Denny Triangle,10,5,0.33,15,14
7997,Denny Triangle,10,5,0.25,15,11
13097,Denny Triangle,10,4,0.33,24,21
81114,Denny Triangle,10,5,1,12,8
54410,Denny Triangle,10,5,0.75,12,11
35729,Denny Triangle,10,5,0.58,18,22
76058,Denny Triangle,10,5,0.42,18,13
34489,Denny Triangle,10,5,0.42,22,16
76994,Denny Triangle,10,5,0.08,36,37
8005,Denny Triangle,10,3,0.75,11,7
76994,Denny Triangle,10,4,0.33,12,10
8614,Denny Triangle,10,4,1,11,12
8614,Denny Triangle,10,5,0.67,11,12
7997,Denny Triangle,10,5,0.33,15,8
57194,Denny Triangle,10,5,0.75,18,20
77261,Denny Triangle,10,5,0.42,30,16
53130,Denny Triangle,10,5,0.33,24,31
53130,Denny Triangle,10,5,0,24,27
53433,Denny Triangle,10,5,0,16,6
34489,Denny Triangle,10,4,0.42,11,8
33674,Denny Triangle,10,5,1.08,12,4
13098,Denny Triangle,10,4,0.83,12,9
33674,Denny Triangle,10,5,0.92,18,4
7998,Denny Triangle,10,5,0.33,15,13
35729,Denny Triangle,10,5,0.33,18,22
54410,Denny Triangle,10,5,0.17,12,11
36138,Denny Triangle,10,5,0.08,24,20
76994,Denny Triangle,10,3,0.17,12,12
34489,Denny Triangle,10,3,0.75,11,1
35730,Denny Triangle,10,4,0,12,10
81114,Denny Triangle,10,5,0.75,12,11
76058,Denny Triangle,10,5,0.08,18,13
7997,Denny Triangle,10,5,0.08,15,6
8389,Denny Triangle,10,3,0.92,12,13
34489,Denny Triangle,10,3,0.67,11,0
77126,Denny Triangle,10,5,0.92,30,26
8614,Denny Triangle,10,5,0.83,11,9
8614,Denny Triangle,10,5,0.58,11,13
8389,Denny Triangle,10,3,0.5,12,11
8397,Denny Triangle,10,5,0.58,24,20
54409,Denny Triangle,10,5,0.58,12,1
13546,Denny Triangle,10,5,1,21,19
54410,Denny Triangle,10,5,0.83,12,9
77262,Denny Triangle,10,5,0.17,12,5
13545,Denny Triangle,10,5,0,21,11
13097,Denny Triangle,10,4,0.42,24,23
53130,Denny Triangle,10,5,1,24,31
35530,Denny Triangle,10,5,0.67,24,20
8394,Denny Triangle,10,5,0.5,16,8
8617,Denny Triangle,10,5,0.33,12,17
8398,Denny Triangle,10,5,0.33,15,17
54410,Denny Triangle,10,5,0.25,12,11
8389,Denny Triangle,10,3,0.33,12,12
8005,Denny Triangle,10,3,0.92,11,10
35730,Denny Triangle,10,4,0.08,12,11
36137,Denny Triangle,10,5,1.08,18,16
35525,Denny Triangle,10,5,1.08,12,10
81686,Denny Triangle,10,5,0.67,27,26
77129,Denny Triangle,10,5,0.58,24,4
75786,Denny Triangle,10,5,0.33,18,12
81114,Denny Triangle,10,5,0.17,12,14
81685,Denny Triangle,10,5,0.08,15,16
34489,Denny Triangle,10,3,0.92,11,6
8389,Denny Triangle,10,3,0.08,12,11
13097,Denny Triangle,10,4,0.92,24,21
81685,Denny Triangle,10,5,0.67,15,11
31062,Denny Triangle,10,5,0.42,17,11
76193,Denny Triangle,10,5,0.58,21,21
58222,Denny Triangle,10,5,0.33,14,14
81114,Denny Triangle,10,5,0.33,12,12
8394,Denny Triangle,10,5,0.25,16,16
76994,Denny Triangle,10,3,0.08,12,9
13097,Denny Triangle,10,4,0.58,24,17
76058,Denny Triangle,10,5,0.83,18,21
13545,Denny Triangle,10,5,0.83,21,13
33994,Denny Triangle,10,5,0.83,30,24
36137,Denny Triangle,10,5,0.67,27,21
79365,Denny Triangle,10,5,0.42,15,16
34489,Denny Triangle,10,5,0.08,22,8
34490,Denny Triangle,10,5,0,18,4
8614,Denny Triangle,10,3,0.58,11,6
31058,Denny Triangle,10,5,0.83,21,13
57194,Denny Triangle,10,5,0.42,18,23
54409,Denny Triangle,10,5,0.08,12,6
34489,Denny Triangle,10,3,0.08,11,6
8614,Denny Triangle,10,4,0.92,11,13
8249,Denny Triangle,10,5,1.08,14,16
80894,Denny Triangle,10,5,1,12,8
53125,Denny Triangle,10,5,0.75,11,2
33994,Denny Triangle,10,5,0.42,30,25
8005,Denny Triangle,10,3,0.17,11,7
58222,Denny Triangle,10,5,0.92,14,6
54409,Denny Triangle,10,5,0.17,12,7
56241,Denny Triangle,10,5,0.08,24,26
36141,Denny Triangle,10,5,0.92,16,16
30705,Denny Triangle,10,5,0.75,24,24
13545,Denny Triangle,10,5,0.58,21,12
31062,Denny Triangle,10,5,0.17,17,15
34489,Denny Triangle,10,4,0,11,1
7998,Denny Triangle,10,5,0.83,15,12
36138,Denny Triangle,10,5,0.5,24,19
77126,Denny Triangle,10,5,0.42,30,25
34489,Denny Triangle,10,3,0.08,11,4
53126,Denny Triangle,10,4,0.25,13,11
77261,Denny Triangle,10,5,1.08,20,6
81305,Denny Triangle,10,5,1,12,12
8398,Denny Triangle,10,5,0.25,15,17
56690,Denny Triangle,10,5,0.25,19,16
36142,Denny Triangle,10,5,0.25,12,14
31058,Denny Triangle,10,5,0.5,21,15
54410,Denny Triangle,10,5,0.33,12,11
8249,Denny Triangle,10,5,0.17,21,16
35730,Denny Triangle,10,4,0.83,12,10
76994,Denny Triangle,10,4,0.17,12,8
81686,Denny Triangle,10,5,0.5,27,26
31302,Denny Triangle,10,5,0.08,24,26
13098,Denny Triangle,10,4,0.42,12,9
8389,Denny Triangle,10,5,0.5,12,13
81305,Denny Triangle,10,5,0.17,12,13
13098,Denny Triangle,10,4,0,12,2
13101,Denny Triangle,10,5,0.75,15,6
34489,Denny Triangle,10,4,0.08,11,2
33994,Denny Triangle,10,5,1.08,20,10
77129,Denny Triangle,10,5,1.08,16,8
77129,Denny Triangle,10,5,0.75,24,0
79365,Denny Triangle,10,5,0.33,15,16
58222,Denny Triangle,10,5,0.08,14,4
36142,Denny Triangle,10,5,1,12,6
81685,Denny Triangle,10,5,0.33,15,17
58226,Denny Triangle,10,5,0.25,22,16
31058,Denny Triangle,10,5,0.17,21,23
31058,Denny Triangle,10,5,0,21,18
54410,Denny Triangle,10,5,1,12,9
53126,Denny Triangle,10,3,0.58,12,11
35730,Denny Triangle,10,4,0.33,12,12
36138,Denny Triangle,10,5,1.08,16,10
36141,Denny Triangle,10,5,0,16,14
8394,Denny Triangle,10,5,0.42,16,8
8397,Denny Triangle,10,5,0,24,17
13097,Denny Triangle,10,3,0.92,12,11
76994,Denny Triangle,10,4,0.75,12,7
31058,Denny Triangle,10,5,1.08,14,8
53805,Denny Triangle,10,5,0.92,12,18
58225,Denny Triangle,10,5,0.92,14,2
77262,Denny Triangle,10,5,0.92,12,9
81114,Denny Triangle,10,5,0.5,12,12
30705,Denny Triangle,10,5,0.5,24,20
36137,Denny Triangle,10,5,0.42,27,28
36138,Denny Triangle,10,5,0.25,24,22
8389,Denny Triangle,10,3,0.25,12,9
54410,Denny Triangle,10,5,0.92,12,8
13546,Denny Triangle,10,5,0.75,21,12
7998,Denny Triangle,10,5,0.42,15,11
35525,Denny Triangle,10,5,0.33,12,10
53433,Denny Triangle,10,5,0.17,16,2
76994,Denny Triangle,10,4,0.5,12,8
78937,Denny Triangle,10,5,0.33,18,22
34490,Denny Triangle,10,3,1,15,10
53129,Denny Triangle,10,3,0.83,13,13
8389,Denny Triangle,10,3,1.17,12,10
76994,Denny Triangle,10,3,1,12,10
8614,Denny Triangle,10,3,0.42,11,11
8005,Denny Triangle,10,3,0.25,11,7
36142,Denny Triangle,10,5,0.17,12,16
31302,Denny Triangle,10,5,1,24,25
77126,Denny Triangle,10,5,1,30,29
13545,Denny Triangle,10,5,0.75,21,15
13546,Denny Triangle,10,5,0.58,21,15
76994,Denny Triangle,10,3,0.17,12,12
13545,Denny Triangle,10,5,1,21,17
75786,Denny Triangle,10,5,0.75,18,11
53129,Denny Triangle,10,3,0.92,13,11
76994,Denny Triangle,10,3,0.67,12,7
13098,Denny Triangle,10,4,0.92,12,8
7997,Denny Triangle,10,5,0.58,15,6
53805,Denny Triangle,10,5,0.25,12,17
54409,Denny Triangle,10,5,0,12,7
34489,Denny Triangle,10,4,0.17,11,3
31062,Denny Triangle,10,5,0.25,17,16
53125,Denny Triangle,10,5,0.17,11,8
76994,Denny Triangle,10,3,0.25,12,12
53126,Denny Triangle,10,4,0.08,13,6
8614,Denny Triangle,10,4,0.42,11,7
57194,Denny Triangle,10,5,1.08,12,14
33994,Denny Triangle,10,5,1,30,27
8617,Denny Triangle,10,5,0.58,12,15
78937,Denny Triangle,10,5,0.08,18,14
53126,Denny Triangle,10,4,0.42,13,11
13098,Denny Triangle,10,4,0.25,12,10
33993,Denny Triangle,10,5,0.33,21,22
77262,Denny Triangle,10,5,0.33,12,5
77126,Denny Triangle,10,5,0.67,30,0
13101,Denny Triangle,10,5,0.67,15,4
8249,Denny Triangle,10,5,0.42,21,25
53125,Denny Triangle,10,5,0.08,11,6
13101,Denny Triangle,10,5,0,15,15
53129,Denny Triangle,10,3,0.75,13,10
13097,Denny Triangle,10,4,0,24,19
36142,Denny Triangle,10,5,1.08,12,4
81305,Denny Triangle,10,5,0.75,12,12
8249,Denny Triangle,10,5,0.33,21,26
8394,Denny Triangle,10,5,0,16,6
8614,Denny Triangle,10,4,0.17,11,8
58226,Denny Triangle,10,4,1,11,6
8398,Denny Triangle,10,5,1,15,9
35525,Denny Triangle,10,5,1,12,10
75785,Denny Triangle,10,5,0.33,21,21
77262,Denny Triangle,10,5,1,12,6
8398,Denny Triangle,10,5,0.92,15,12
53125,Denny Triangle,10,5,0.67,11,5
76193,Denny Triangle,10,5,0,21,16
53126,Denny Triangle,10,3,0.17,15,13
34489,Denny Triangle,10,3,0,11,8
78934,Denny Triangle,10,5,1.08,12,0
35729,Denny Triangle,10,5,1,18,18
58226,Denny Triangle,10,5,0.5,22,14
76994,Denny Triangle,10,3,0.58,12,12
58226,Denny Triangle,10,4,0.75,11,2
81305,Denny Triangle,10,5,0.92,12,14
81685,Denny Triangle,10,5,0.17,15,20
7998,Denny Triangle,10,5,0.75,15,12
77261,Denny Triangle,10,5,0.58,20,6
58226,Denny Triangle,10,5,0.33,22,14
81686,Denny Triangle,10,5,0,27,23
76058,Denny Triangle,10,5,1,18,19
8389,Denny Triangle,10,5,0.67,12,10
8614,Denny Triangle,10,3,0.83,11,11
8005,Denny Triangle,10,3,0.83,11,8
8397,Denny Triangle,10,5,1.08,16,8
35530,Denny Triangle,10,5,0.75,24,15
7998,Denny Triangle,10,5,0.08,15,11
56690,Denny Triangle,10,5,1,19,13
53130,Denny Triangle,10,5,0.5,24,31
76193,Denny Triangle,10,5,0.25,21,15
8389,Denny Triangle,10,3,0.25,12,12
53126,Denny Triangle,10,4,0.83,13,4
76994,Denny Triangle,10,4,0.25,12,8
36137,Denny Triangle,10,5,1,27,21
7998,Denny Triangle,10,5,0.58,15,15
80894,Denny Triangle,10,5,0.25,12,10
78934,Denny Triangle,10,5,0.17,18,4
31302,Denny Triangle,10,5,0,24,24
36138,Denny Triangle,10,5,0,24,17
8005,Denny Triangle,10,3,0.67,11,8
31062,Denny Triangle,10,5,1.08,12,2
54409,Denny Triangle,10,5,1,12,3
53805,Denny Triangle,10,5,0.83,12,14
56690,Denny Triangle,10,5,0.67,19,14
13546,Denny Triangle,10,5,0.67,21,12
53129,Denny Triangle,10,3,0.33,13,13
34489,Denny Triangle,10,4,0.33,11,11
79365,Denny Triangle,10,5,1,15,20
58225,Denny Triangle,10,5,1,14,10
33993,Denny Triangle,10,5,0.58,21,19
8397,Denny Triangle,10,5,0.5,24,22
79365,Denny Triangle,10,5,0.25,15,13
8389,Denny Triangle,10,3,0.83,12,11
58222,Denny Triangle,10,5,1.08,14,10
31302,Denny Triangle,10,5,0.83,24,22
76193,Denny Triangle,10,5,0.75,21,17
31058,Denny Triangle,10,5,0.75,21,14
75785,Denny Triangle,10,5,0.67,21,17
80894,Denny Triangle,10,5,0.33,12,12
53126,Denny Triangle,10,3,0.67,12,13
13097,Denny Triangle,10,4,0.17,24,20
75785,Denny Triangle,10,5,0.58,21,21
77129,Denny Triangle,10,5,0.42,24,19
58225,Denny Triangle,10,5,0.08,14,0
76994,Denny Triangle,10,3,0.83,12,4
56690,Denny Triangle,10,5,1.08,12,8
13101,Denny Triangle,10,5,0.25,15,13
53433,Denny Triangle,10,5,0.08,16,4
34490,Denny Triangle,10,3,0.67,15,10
8005,Denny Triangle,10,3,0.33,11,8
53126,Denny Triangle,10,3,0.17,12,13
31058,Denny Triangle,10,5,1,21,16
8394,Denny Triangle,10,5,1,16,8
53125,Denny Triangle,10,5,1,11,10
76193,Denny Triangle,10,5,0.08,21,23
53126,Denny Triangle,10,3,1,15,9
36138,Denny Triangle,10,5,0.58,24,23
33994,Denny Triangle,10,5,0.17,30,21
33993,Denny Triangle,10,5,0.08,21,17
33993,Denny Triangle,10,5,0.75,21,14
31302,Denny Triangle,10,5,0.58,24,17
35729,Denny Triangle,10,5,0.5,18,20
53129,Denny Triangle,10,3,0,13,7
58222,Denny Triangle,10,5,1,14,10
53125,Denny Triangle,10,5,0.5,11,7
57194,Denny Triangle,10,5,0.92,18,23
77261,Denny Triangle,10,5,0.33,30,23
53130,Denny Triangle,10,5,0.08,24,30
35730,Denny Triangle,10,4,0.17,12,12
8614,Denny Triangle,10,4,0.08,11,8
76058,Denny Triangle,10,5,0.92,18,22
8249,Denny Triangle,10,5,0.92,21,21
13545,Denny Triangle,10,5,0.67,21,13
31302,Denny Triangle,10,5,0.33,24,25
30705,Denny Triangle,10,5,0.33,24,16
8249,Denny Triangle,10,5,0.25,21,26
53129,Denny Triangle,10,3,1,13,11
76994,Denny Triangle,10,3,0.75,12,6
8614,Denny Triangle,10,4,0.67,11,9
8617,Denny Triangle,10,5,0.42,12,14
53433,Denny Triangle,10,5,0.33,16,6
77262,Denny Triangle,10,5,0.08,12,4
36142,Denny Triangle,10,5,0.33,12,14
36142,Denny Triangle,10,5,0.67,12,10
78937,Denny Triangle,10,5,0.92,18,4
81685,Denny Triangle,10,5,0.5,15,14
76994,Denny Triangle,10,5,0.25,36,37
36137,Denny Triangle,10,5,0,27,8
7997,Denny Triangle,10,5,0.42,15,11
33993,Denny Triangle,10,5,0.25,21,15
81685,Denny Triangle,10,5,0,15,14
35525,Denny Triangle,10,5,0.5,12,6
7998,Denny Triangle,10,5,0.25,15,15
35729,Denny Triangle,10,5,0,18,14
31058,Denny Triangle,10,5,0.67,21,17
35525,Denny Triangle,10,5,0.42,12,12
75785,Denny Triangle,10,5,0,21,11
76058,Denny Triangle,10,5,0.5,18,15
57194,Denny Triangle,10,5,0.5,18,21
34489,Denny Triangle,10,5,0,22,0
58226,Denny Triangle,10,4,0.67,11,4
56690,Denny Triangle,10,5,0.5,19,16
36137,Denny Triangle,10,5,0.25,27,26
33994,Denny Triangle,10,5,0,30,23
76193,Denny Triangle,10,5,0.92,21,5
31058,Denny Triangle,10,5,0.92,21,22
54410,Denny Triangle,10,5,0.5,12,10
53126,Denny Triangle,10,3,0.83,15,12
53126,Denny Triangle,10,3,0,15,15
53126,Denny Triangle,10,3,0.08,12,13
58225,Denny Triangle,10,5,0.83,14,0
54409,Denny Triangle,10,5,0.5,12,5
33674,Denny Triangle,10,5,0.33,18,10
34489,Denny Triangle,10,5,0.17,22,26
31062,Denny Triangle,10,5,0.08,17,13
13098,Denny Triangle,10,4,0.67,12,9
35729,Denny Triangle,10,5,1.08,18,16
35530,Denny Triangle,10,5,1,24,24
76994,Denny Triangle,10,5,0.92,36,31
54409,Denny Triangle,10,5,0.83,12,6
33674,Denny Triangle,10,5,0.42,18,9
36138,Denny Triangle,10,5,0.17,24,25
8389,Denny Triangle,10,5,0.08,12,14
34489,Denny Triangle,10,5,1.08,22,20
53130,Denny Triangle,10,5,0.67,24,29
76193,Denny Triangle,10,5,0.33,21,22
77126,Denny Triangle,10,5,0.33,30,26
77262,Denny Triangle,10,5,0.25,12,5
8398,Denny Triangle,10,5,0.42,15,17
56690,Denny Triangle,10,5,0.33,19,18
8394,Denny Triangle,10,5,0.33,16,16
8614,Denny Triangle,10,5,0.33,11,11
77262,Denny Triangle,10,5,0,12,4
34490,Denny Triangle,10,3,0.83,15,5
34490,Denny Triangle,10,3,0.58,15,13
8614,Denny Triangle,10,4,0.58,11,7
53805,Denny Triangle,10,5,0.42,12,17
35730,Denny Triangle,10,4,0.5,12,9
58226,Denny Triangle,10,4,0.83,11,2
76058,Denny Triangle,10,5,1.08,12,10
76193,Denny Triangle,10,5,1,21,14
34489,Denny Triangle,10,5,1,22,24
56690,Denny Triangle,10,5,0.92,19,17
75785,Denny Triangle,10,5,0.25,21,19
77129,Denny Triangle,10,5,0,24,11
8614,Denny Triangle,10,3,0.25,11,11
31302,Denny Triangle,10,5,1.08,16,12
8614,Denny Triangle,10,5,0.42,11,9
78934,Denny Triangle,10,5,0.33,18,5
54409,Denny Triangle,10,5,0.33,12,7
34490,Denny Triangle,10,5,0.08,18,16
35530,Denny Triangle,10,5,0.08,24,15
8614,Denny Triangle,10,3,0.92,11,8
13097,Denny Triangle,10,3,0.67,12,12
81114,Denny Triangle,10,5,0.92,12,14
36137,Denny Triangle,10,5,0.33,27,30
13545,Denny Triangle,10,5,0.25,21,16
80894,Denny Triangle,10,5,0.17,12,10
7998,Denny Triangle,10,5,0.92,15,12
53805,Denny Triangle,10,5,0.67,12,16
33994,Denny Triangle,10,5,0.58,30,22
54409,Denny Triangle,10,5,0.25,12,8
34490,Denny Triangle,10,3,0.75,15,5
8389,Denny Triangle,10,3,0,12,11
31062,Denny Triangle,10,5,0.5,17,14
8398,Denny Triangle,10,5,0.08,15,15
8614,Denny Triangle,10,4,0.5,11,6
36141,Denny Triangle,10,5,0.58,16,18
76193,Denny Triangle,10,5,0.83,21,14
76994,Denny Triangle,10,5,0.58,36,26
31302,Denny Triangle,10,5,0.42,24,22
31058,Denny Triangle,10,5,0.42,21,19
78934,Denny Triangle,10,5,0.42,18,5
81685,Denny Triangle,10,5,0.42,15,15
31058,Denny Triangle,10,5,0.25,21,20
36137,Denny Triangle,10,5,0.08,27,21
53126,Denny Triangle,10,3,0.08,15,13
75785,Denny Triangle,10,5,0.5,21,23
76994,Denny Triangle,10,4,0.08,12,0
76058,Denny Triangle,10,5,0.67,18,11
34490,Denny Triangle,10,5,0.67,18,20
36137,Denny Triangle,10,5,0.58,27,21
53125,Denny Triangle,10,5,0.33,11,6
34489,Denny Triangle,10,5,0.33,22,22
77126,Denny Triangle,10,5,0,30,12
77129,Denny Triangle,10,5,0.83,24,21
31302,Denny Triangle,10,5,0.5,24,22
35729,Denny Triangle,10,5,0.25,18,22
56690,Denny Triangle,10,5,0.08,19,10
76994,Denny Triangle,10,4,0.83,12,11
75785,Denny Triangle,10,5,1.08,14,10
75786,Denny Triangle,10,5,0.58,18,11
79365,Denny Triangle,10,5,0.5,15,14
78937,Denny Triangle,10,5,0.5,18,12
56241,Denny Triangle,10,5,0.33,24,23
35525,Denny Triangle,10,5,0.25,12,12
53805,Denny Triangle,10,5,0,12,14
81685,Denny Triangle,10,5,1,15,17
13101,Denny Triangle,10,5,1,15,11
57194,Denny Triangle,10,5,0.83,18,21
31062,Denny Triangle,10,5,0.67,17,2
77126,Denny Triangle,10,5,0.58,30,0
8389,Denny Triangle,10,5,0.25,12,12
56241,Denny Triangle,10,5,0.25,24,26
13546,Denny Triangle,10,5,0.17,21,18
8614,Denny Triangle,10,5,0.25,11,12
75786,Denny Triangle,10,5,0.08,18,10
8389,Denny Triangle,10,5,0.17,12,14
53126,Denny Triangle,10,3,0.75,15,11
53126,Denny Triangle,10,3,0.42,12,13
34490,Denny Triangle,10,5,0.92,18,22
13101,Denny Triangle,10,5,0.58,15,3
33994,Denny Triangle,10,5,0.08,30,21
34489,Denny Triangle,10,3,0.83,11,3
8397,Denny Triangle,10,5,0.83,24,17
56690,Denny Triangle,10,5,0.83,19,17
35729,Denny Triangle,10,5,0.83,18,16
36137,Denny Triangle,10,5,0.5,27,19
53433,Denny Triangle,10,5,0.25,16,8
53125,Denny Triangle,10,5,0.25,11,7
33993,Denny Triangle,10,5,0.17,21,17
35730,Denny Triangle,10,4,0.42,12,10
53126,Denny Triangle,10,4,0.33,13,8
53130,Denny Triangle,10,5,0.83,24,27
77262,Denny Triangle,10,5,0.58,12,2
57194,Denny Triangle,10,5,0.17,18,20
78937,Denny Triangle,10,5,0,18,14
75785,Denny Triangle,10,5,0.75,21,18
13546,Denny Triangle,10,5,0.25,21,18
81305,Denny Triangle,10,5,0.08,12,12
54410,Denny Triangle,10,5,0,12,8
34490,Denny Triangle,10,3,0,15,16
8614,Denny Triangle,10,3,0.67,11,9
53126,Denny Triangle,10,3,0.25,12,12
13098,Denny Triangle,10,4,0.58,12,9
34489,Denny Triangle,10,4,0.67,11,0
8614,Denny Triangle,10,5,0.92,11,12
8617,Denny Triangle,10,5,0.83,12,15
8397,Denny Triangle,10,5,0.75,24,15
53126,Denny Triangle,10,3,0.83,12,12
76994,Denny Triangle,10,3,0,12,3
34490,Denny Triangle,10,5,1.08,18,20
8398,Denny Triangle,10,5,0.58,15,17
77261,Denny Triangle,10,5,0.25,30,22
31302,Denny Triangle,10,5,0.17,24,24
7997,Denny Triangle,10,5,0.17,15,10
30705,Denny Triangle,10,5,0,24,10
13098,Denny Triangle,10,4,1,12,8
58226,Denny Triangle,10,4,0.25,11,6
80894,Denny Triangle,10,5,0.92,12,10
8398,Denny Triangle,10,5,0.83,15,11
76994,Denny Triangle,10,5,0.5,36,35
8389,Denny Triangle,10,3,0.75,12,9
8617,Denny Triangle,10,5,0.67,12,14
8397,Denny Triangle,10,5,0.42,24,23
58225,Denny Triangle,10,5,0.25,14,8
81114,Denny Triangle,10,5,0.08,12,9
8389,Denny Triangle,10,3,0.5,12,11
8389,Denny Triangle,10,3,0.33,12,13
36141,Denny Triangle,10,5,0.67,16,18
36142,Denny Triangle,10,5,0.58,12,8
77261,Denny Triangle,10,5,1,30,8
81686,Denny Triangle,10,5,0.83,27,29
77126,Denny Triangle,10,5,0.25,30,29
75785,Denny Triangle,10,5,0.08,21,21
53129,Denny Triangle,10,3,0.42,13,10
81685,Denny Triangle,10,5,0.25,15,18
53805,Denny Triangle,10,5,0.75,12,16
8249,Denny Triangle,10,5,0.67,21,15
77262,Denny Triangle,10,5,0.67,12,1
53130,Denny Triangle,10,5,0.17,24,29
34489,Denny Triangle,10,3,1,11,9
13097,Denny Triangle,10,3,0,12,12
81686,Denny Triangle,10,5,1.08,18,22
81686,Denny Triangle,10,5,0.92,27,26
57194,Denny Triangle,10,5,0.33,18,21
8397,Denny Triangle,10,5,0.25,24,24
81114,Denny Triangle,10,5,0.25,12,12
79365,Denny Triangle,10,5,0.17,15,15
58226,Denny Triangle,10,5,0.17,22,6
8249,Denny Triangle,10,5,0,21,21
34489,Denny Triangle,10,4,0.58,11,7
77126,Denny Triangle,10,5,1.08,20,14
7997,Denny Triangle,10,5,0.67,15,9
33674,Denny Triangle,10,5,0.5,18,6
53126,Denny Triangle,10,3,0.25,15,12
76994,Denny Triangle,10,3,0.25,12,12
77126,Denny Triangle,10,5,0.83,30,16
33994,Denny Triangle,10,5,0.33,30,25
7997,Denny Triangle,10,5,0,15,7
8389,Denny Triangle,10,3,1,12,12
8614,Denny Triangle,10,5,1,11,12
81685,Denny Triangle,10,5,0.92,15,15
53125,Denny Triangle,10,5,0.83,11,7
81305,Denny Triangle,10,5,0.83,12,14
54409,Denny Triangle,10,5,0.42,12,6
77262,Denny Triangle,10,5,0.42,12,4
75785,Denny Triangle,10,5,0.42,21,20
34489,Denny Triangle,10,3,1,11,5
53129,Denny Triangle,10,3,0.5,13,12
13097,Denny Triangle,10,4,0.25,24,24
8614,Denny Triangle,10,4,0.33,11,6
76994,Denny Triangle,10,4,0.67,12,9
35530,Denny Triangle,10,5,0.92,24,19
58226,Denny Triangle,10,5,0.92,22,14
76058,Denny Triangle,10,5,0.58,18,12
53130,Denny Triangle,10,5,0.42,24,31
58226,Denny Triangle,10,5,0.58,22,8
54410,Denny Triangle,10,5,0.42,12,9
8617,Denny Triangle,10,5,0.25,12,15
77261,Denny Triangle,10,5,0.17,30,22
8394,Denny Triangle,10,5,0.08,16,16
7997,Denny Triangle,10,5,1,15,11
53805,Denny Triangle,10,5,0.17,12,17
53129,Denny Triangle,10,3,0.25,13,12
76994,Denny Triangle,10,4,0.42,12,12
13545,Denny Triangle,10,5,0.33,21,15
76058,Denny Triangle,10,5,0,18,7
53125,Denny Triangle,10,5,0,11,4
8394,Denny Triangle,10,5,0.67,16,4
78937,Denny Triangle,10,5,0.42,18,14
30705,Denny Triangle,10,5,0.42,24,24
53126,Denny Triangle,10,4,0.17,13,10
